url,WeekID,Week Position,Song_caller,Performer_caller,SongID_caller,Instance,Previous Week Position,Peak Position,Weeks on Chart,spotify_genre,spotify_track_id,spotify_track_album,spotify_track_explicit,spotify_track_duration_ms,spotify_track_popularity,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature
http://www.billboard.com/charts/hot-100/2000-07-15,7/15/2000,49,Prayin' For Daylight,Rascal Flatts,Prayin' For DaylightRascal Flatts,1,54,49,11,"['atl hip hop', 'boy band', 'dance pop', 'gangster rap', 'hip pop', 'new jack swing', 'pop rap', 'r&b', 'rap', 'southern hip hop', 'urban contemporary']",0Zze3tFRSNwL6KllmYjLgZ,Room 112,FALSE,244415,55,0.589,0.477,10,-9.025,1,0.29,0.114,0,0.188,0.841,125.867,4
http://www.billboard.com/charts/hot-100/1994-02-12,2/12/1994,49,Cannonball,The Breeders,CannonballThe Breeders,1,55,49,11,"['brill building pop', 'doo-wop', 'rhythm and blues', 'rock-and-roll']",0aVMQFFqVPpbvoykIABQWO,Pop Megahits Of The 1960's - Volume 10,FALSE,145293,15,0.841,0.411,0,-10.767,1,0.305,0.347,0,0.137,0.926,105.38,4
http://www.billboard.com/charts/hot-100/2015-05-23,5/23/2015,49,Smoke,A Thousand Horses,SmokeA Thousand Horses,1,55,49,11,"['classic soul', 'motown', 'philly soul', 'soul', 'southern soul']",3ouh6oB7IGqP2HVFCVFpLj,The Chokin' Kind,FALSE,160280,34,0.69,0.506,8,-12.531,1,0.0556,0.496,0.00304,0.0883,0.848,98.781,4
http://www.billboard.com/charts/hot-100/1996-06-15,6/15/1996,49,Counting Blue Cars,Dishwalla,Counting Blue CarsDishwalla,1,57,49,11,"['classic country pop', 'nashville sound']",5YwgJ6lpZ3SiAQwBEpjqey,Rose Garden,FALSE,175866,58,0.589,0.501,0,-11.665,1,0.031,0.168,0,0.0741,0.969,131.064,4
http://www.billboard.com/charts/hot-100/2014-11-22,11/22/2014,49,Somewhere In My Car,Keith Urban,Somewhere In My CarKeith Urban,1,57,49,11,"['classic soul', 'disco', 'funk', 'motown', 'philly soul', 'post-disco', 'quiet storm', 'soul', 'southern soul', 'urban contemporary']",6LhXQZ3tyooLASS2yJa5oe,The Ultimate O'Jays,FALSE,246426,25,0.584,0.759,7,-7.375,1,0.0917,0.445,5.27E-06,0.166,0.748,141.082,4
http://www.billboard.com/charts/hot-100/2013-01-12,1/12/2013,49,Ready Or Not,Bridgit Mendler,Ready Or NotBridgit Mendler,1,94,49,11,"['disco', 'funk', 'jazz funk', 'motown', 'quiet storm', 'soul']",7Cuk8jsPPoNYQWXK9XRFvG,September,FALSE,215080,83,0.694,0.831,9,-7.288,1,0.0301,0.165,0.000892,0.25,0.98,125.901,4
http://www.billboard.com/charts/hot-100/1973-01-20,1/20/1973,50,Sweet Surrender,Bread,Sweet SurrenderBread,1,45,15,11,"['album rock', 'art rock', 'classic rock', 'dance rock', 'glam metal', 'glam rock', 'hard rock', 'heartland rock', 'mellow gold', 'new wave pop', 'pop rock', 'power pop', 'rock', 'soft rock']",6A1MJbqxcHvNcT0u9qMqEP,Lap Of Luxury,FALSE,187200,43,0.538,0.497,2,-12.068,1,0.0357,0.0747,1.64E-06,0.0713,0.89,168.065,4
http://www.billboard.com/charts/hot-100/1974-09-07,9/7/1974,50,Sure As I'm Sittin' Here,Three Dog Night,Sure As I'm Sittin' HereThree Dog Night,1,35,16,11,"['dance pop', 'miami hip hop', 'pop', 'post-teen pop', 'urban contemporary']",6AdLyvisRKHLAwARaZMGr6,Sean Kingston,FALSE,236693,61,0.752,0.921,5,-4.321,0,0.0696,0.0182,0,0.256,0.634,115.033,4
http://www.billboard.com/charts/hot-100/1973-06-23,6/23/1973,50,Steamroller Blues/Fool,Elvis Presley,Steamroller Blues/FoolElvis Presley,1,28,17,11,"['classic rock', 'psychedelic rock', 'rock']",1xKQbqQtQWrtQS47fUJBtl,Cheap Thrills,FALSE,253333,69,0.443,0.727,4,-7.951,1,0.145,0.263,0.000141,0.169,0.566,160.82,4
http://www.billboard.com/charts/hot-100/1962-10-20,10/20/1962,50,Beechwood 4-5789,The Marvelettes,Beechwood 4-5789The Marvelettes,1,32,17,11,[],4aYys8eP8aGRKuaGLzomPP,Rock Artifact,FALSE,346440,33,0.604,0.625,4,-12.339,0,0.0646,0.0448,9.75E-06,0.135,0.811,137.303,4
http://www.billboard.com/charts/hot-100/1988-12-17,12/17/1988,50,Domino Dancing,Pet Shop Boys,Domino DancingPet Shop Boys,1,27,18,11,"['album rock', 'art rock', 'blues rock', 'classic rock', 'country rock', 'folk rock', 'hard rock', 'heartland rock', 'mellow gold', 'psychedelic rock', 'rock', 'roots rock', 'soft rock', 'yacht rock']",7cy1bEJV6FCtDaYpsk8aG6,The Captain And Me,FALSE,195306,68,0.623,0.91,9,-8.448,1,0.0384,0.319,0.000448,0.081,0.745,145.624,4
http://www.billboard.com/charts/hot-100/1985-05-25,5/25/1985,50,Some Things Are Better Left Unsaid,Daryl Hall John Oates,Some Things Are Better Left UnsaidDaryl Hall John Oates,1,33,18,11,"['dance rock', 'dream pop', 'gothic rock', 'industrial rock', 'new romantic', 'new wave', 'new wave pop', 'post-punk']",6amZm52SfS7d6oCEu9NDMl,Love And Rockets,FALSE,257826,53,0.7,0.569,10,-13.991,1,0.0298,0.00545,0.208,0.147,0.924,118.829,4
http://www.billboard.com/charts/hot-100/2012-07-28,7/28/2012,50,Both Of Us,B.o.B Featuring Taylor Swift,Both Of UsB.o.B Featuring Taylor Swift,1,47,18,11,"['funk', 'funk rock', 'minneapolis sound', 'motown']",4hvxrI9P7c480gW0arZn3d,Purple Rain (Deluxe Expanded Edition),FALSE,178266,53,0.738,0.79,2,-8.308,1,0.036,0.0165,0.00282,0.296,0.573,135.148,4
http://www.billboard.com/charts/hot-100/1994-03-26,3/26/1994,50,Choose,Color Me Badd,ChooseColor Me Badd,1,35,23,11,"['adult standards', 'brill building pop', 'bubblegum pop', 'lounge', 'mellow gold', 'motown', 'rock-and-roll', 'rockabilly', 'soul']",0fFY4JvHfSkChtwlGNtE38,All-Time Greatest Hits & More 1959-1965,FALSE,145546,30,0.426,0.44,5,-8.119,1,0.0296,0.351,0,0.154,0.537,131.348,4
http://www.billboard.com/charts/hot-100/1981-06-20,6/20/1981,50,Since I Don't Have You,Don McLean,Since I Don't Have YouDon McLean,1,42,23,11,[],69gTnRx9jt23FdlaHlg2Sn,Soul Clan,FALSE,191000,17,0.601,0.394,7,-16.106,1,0.0721,0.718,0.00182,0.705,0.824,130.549,4
http://www.billboard.com/charts/hot-100/1959-08-29,8/29/1959,50,"Ciao, Ciao Bambina",Jacky Noguez And His Musette Orchestra,"Ciao, Ciao BambinaJacky Noguez And His Musette Orchestra",1,40,24,11,"['album rock', 'art rock', 'classic rock', 'country rock', 'folk rock', 'hard rock', 'mellow gold', 'rock', 'soft rock', 'symphonic rock']",3QNalg8Q83fCmaz5efca2t,Earth,FALSE,321906,45,0.346,0.469,5,-14.022,1,0.0403,0.301,0.00485,0.215,0.672,174.133,4
http://www.billboard.com/charts/hot-100/1971-07-31,7/31/1971,50,Puppet Man/Resurrection Shuffle,Tom Jones,Puppet Man/Resurrection ShuffleTom Jones,1,47,26,11,['yacht rock'],7BdXRaSlGAzhySfuW3y8h5,Dirty Dancing (Original Motion Picture Soundtrack),FALSE,232906,65,0.586,0.331,4,-14.677,0,0.0295,0.256,1.67E-05,0.18,0.223,124.915,4
http://www.billboard.com/charts/hot-100/1966-08-27,8/27/1966,50,Billy And Sue,B.J. Thomas And The Triumphs,Billy And SueB.J. Thomas And The Triumphs,1,43,34,11,"['dance rock', 'disco', 'europop', 'mellow gold', 'motown', 'new romantic', 'new wave pop', 'soft rock', 'yacht rock']",72dwliDcUH6g2TFiMTEbE9,Here You Are: The Music of My Life,FALSE,244440,56,0.785,0.671,5,-7.047,1,0.0267,0.176,6.45E-05,0.0955,0.95,113.805,4
http://www.billboard.com/charts/hot-100/2008-08-09,8/9/2008,50,Summertime,New Kids On The Block,SummertimeNew Kids On The Block,1,43,36,11,[],6LDRTOMCSx81hKXAk1LuHd,The Best of Billy Vera and the Beaters,FALSE,234506,44,0.578,0.286,6,-7.371,1,0.0421,0.864,2.68E-05,0.168,0.16,80.975,3
http://www.billboard.com/charts/hot-100/1992-04-18,4/18/1992,50,Can't Cry Hard Enough,The Williams Brothers,Can't Cry Hard EnoughThe Williams Brothers,1,45,42,11,"['crunk', 'dirty south rap', 'gangster rap', 'new orleans rap']",1jRzdY7oUBOhrylNtiMtBD,Let's Get Ready,TRUE,256973,53,0.914,0.607,7,-5.658,1,0.32,0.0626,0,0.0515,0.666,98.054,4
http://www.billboard.com/charts/hot-100/2006-02-11,2/11/2006,50,Rompe,Daddy Yankee,RompeDaddy Yankee,1,43,43,11,"['album rock', 'classic rock', 'hard rock', 'rock']",3qT4bUD1MaWpGrTwcvguhb,Led Zeppelin IV (Deluxe Edition),FALSE,295386,74,0.437,0.864,4,-7.842,0,0.0904,0.396,0.0314,0.242,0.749,81.394,4
http://www.billboard.com/charts/hot-100/2012-01-14,1/14/2012,50,A Thousand Years,Christina Perri,A Thousand YearsChristina Perri,1,52,43,11,['traditional country'],5bA26v8eeZrbHJpD4YPKAX,Abilene,FALSE,133333,47,0.63,0.448,5,-15.015,1,0.0271,0.445,1.43E-05,0.271,0.753,104.024,4
http://www.billboard.com/charts/hot-100/1997-12-27,12/27/1997,50,So Help Me Girl,Gary Barlow,So Help Me GirlGary Barlow,1,48,44,11,"['art rock', 'brill building pop', 'classic rock', 'classic uk pop', 'folk', 'folk rock', 'mellow gold', 'rock', 'roots rock', 'singer-songwriter', 'soft rock', 'traditional folk']",4o5GyaeGMgDsrclBsL3au7,Nilsson Schmilsson,FALSE,231733,58,0.653,0.494,5,-14.79,1,0.102,0.389,1.46E-06,0.0677,0.905,137.463,4
http://www.billboard.com/charts/hot-100/2008-11-01,11/1/2008,50,Shattered (Turn The Car Around),O.A.R.,Shattered (Turn The Car Around)O.A.R.,1,53,50,11,"['dance pop', 'pop', 'pop rap', 'r&b', 'rap']",5F7IJrXD6Fa3EmqoYE0gU4,Chris Brown (Expanded Edition),FALSE,289760,69,0.8,0.502,1,-6.062,1,0.0371,0.00167,0,0.0784,0.388,115.091,4
http://www.billboard.com/charts/hot-100/2010-07-17,7/17/2010,50,Ride,Ciara Featuring Ludacris,RideCiara Featuring Ludacris,1,53,50,11,"['dance pop', 'pop', 'post-teen pop']",5QhBKPqsnX1uY9fZNaAtZg,Oops!... I Did It Again,FALSE,203000,66,0.707,0.923,11,-3.957,1,0.0521,0.128,0.000437,0.273,0.842,108.049,4
http://www.billboard.com/charts/hot-100/2001-06-16,6/16/2001,50,She Couldn't Change Me,Montgomery Gentry,She Couldn't Change MeMontgomery Gentry,1,54,50,11,['bubblegum pop'],2MtvFTVy5qjzKe6ytzfcBv,Rewind the 70s - Volume 2,FALSE,171533,23,0.692,0.629,10,-10.714,1,0.0401,0.113,0,0.0251,0.956,126.5,4
http://www.billboard.com/charts/hot-100/1996-06-15,6/15/1996,50,Ain't No Nigga/Dead Presidents,Jay-Z Featuring Foxxy Brown,Ain't No Nigga/Dead PresidentsJay-Z Featuring Foxxy Brown,1,55,50,11,['novelty'],4YZzhEfuPRYSAYXLWR2tWH,Lou Monte's Golden Hits,FALSE,161320,29,0.792,0.529,1,-8.872,1,0.143,0.697,0,0.066,0.874,125.551,4
http://www.billboard.com/charts/hot-100/2011-03-26,3/26/2011,50,A Little Bit Stronger,Sara Evans,A Little Bit StrongerSara Evans,1,67,50,11,"['adult standards', 'brill building pop', 'folk', 'folk rock', 'mellow gold', 'motown', 'rock', 'singer-songwriter', 'soft rock', 'soul']",2CQhvHR4xM8uyAKwZYCaJx,Music,FALSE,193866,33,0.66,0.545,10,-12.499,1,0.0274,0.305,0.00185,0.099,0.864,116.229,4
http://www.billboard.com/charts/hot-100/2014-07-26,7/26/2014,51,A Sky Full Of Stars,Coldplay,A Sky Full Of StarsColdplay,1,59,10,11,"['dance pop', 'girl group', 'hip pop', 'pop', 'pop rap', 'r&b', 'urban contemporary']",7H6ev70Weq6DdpZyyTmUXk,The Writing's On The Wall,FALSE,271333,77,0.713,0.678,5,-3.525,0,0.102,0.273,0,0.149,0.734,138.009,4
http://www.billboard.com/charts/hot-100/1998-06-06,6/6/1998,51,Bitter Sweet Symphony,The Verve,Bitter Sweet SymphonyThe Verve,1,52,12,11,"['adult standards', 'brill building pop', 'easy listening', 'mellow gold']",78Uz5O2o00RpnNNlvOMl7K,The Essential Andy Williams,FALSE,121786,17,0.542,0.706,5,-9.038,1,0.0318,0.778,1.21E-05,0.363,0.755,98.348,4
http://www.billboard.com/charts/hot-100/1969-06-14,6/14/1969,51,Pinball Wizard,The Who,Pinball WizardThe Who,1,42,19,11,['deep adult standards'],5BwkPXxLhEvIdeqzZHobwQ,The Complete Original Chart Hits 1964-1969,FALSE,168066,12,0.41,0.364,5,-10.183,1,0.0287,0.879,0.0167,0.162,0.434,90.372,4
http://www.billboard.com/charts/hot-100/1972-05-27,5/27/1972,51,Run Run Run,Jo Jo Gunne,Run Run RunJo Jo Gunne,1,33,27,11,"['bubblegum pop', 'country rock']",2K1d632SYsYwt8SMYE9V2L,The Best Of Mac Davis,FALSE,207160,18,0.556,0.464,0,-11.297,1,0.0386,0.703,0,0.108,0.775,92.391,4
http://www.billboard.com/charts/hot-100/1975-05-10,5/10/1975,51,Amie,Pure Prairie League,AmiePure Prairie League,1,42,27,11,"['modern rock', 'permanent wave', 'punk']",5GorCbAP4aL0EJ16frG2hd,Greatest Hits: God's Favorite Band,TRUE,262333,75,0.496,0.682,8,-4.095,1,0.0294,0.00552,2.94E-05,0.0589,0.474,167.06,4
http://www.billboard.com/charts/hot-100/1985-01-05,1/5/1985,51,Stranger In Town,Toto,Stranger In TownToto,1,30,30,11,"['adult standards', 'brill building pop', 'disco', 'lounge', 'mellow gold', 'motown', 'quiet storm', 'soft rock', 'soul', 'vocal jazz']",2BQZvZsA9SRafvWEBSQnri,Anyone Who Had A Heart,FALSE,184226,42,0.505,0.0477,8,-23.032,1,0.0278,0.91,2.61E-06,0.0675,0.309,78.856,3
http://www.billboard.com/charts/hot-100/2012-07-14,7/14/2012,51,Burn It Down,Linkin Park,Burn It DownLinkin Park,1,53,30,11,"['australian pop', 'bubblegum dance', 'dance pop', 'europop', 'girl group']",0P6CPJrNJ1Zt755CQTWg3S,C'est la Vie: The Collection,FALSE,173693,57,0.705,0.936,7,-5.109,1,0.0306,0.0978,0.000124,0.0506,0.939,109.004,4
http://www.billboard.com/charts/hot-100/1981-02-07,2/7/1981,51,Cold Love,Donna Summer,Cold LoveDonna Summer,1,43,33,11,"['adult standards', 'brill building pop', 'bubblegum pop', 'folk rock', 'lounge', 'mellow gold', 'rock-and-roll', 'rockabilly', 'sunshine pop']",4w63lCZc725Oad6idtOLtO,Love Songs,FALSE,150066,21,0.745,0.174,4,-18.106,1,0.0525,0.255,0,0.141,0.305,118.292,4
http://www.billboard.com/charts/hot-100/1959-01-31,1/31/1959,51,C'mon Everybody,Eddie Cochran,C'mon EverybodyEddie Cochran,1,51,35,11,"['adult standards', 'brill building pop', 'motown', 'rhythm and blues', 'rock-and-roll', 'soul', 'southern soul']",24J463hTTUpZwT1xLbET46,Brook Benton,FALSE,139893,22,0.686,0.264,7,-14.533,1,0.0442,0.876,0.207,0.316,0.477,97.604,4
http://www.billboard.com/charts/hot-100/1994-11-12,11/12/1994,51,Body & Soul,Anita Baker,Body & SoulAnita Baker,1,52,36,11,['bubblegum pop'],6n2ht3QfJqOnuSZ0xdoBiy,Pop Megahits Of The 1970's - Volume 1,FALSE,209880,10,0.407,0.267,2,-12.054,1,0.0296,0.512,1.24E-06,0.18,0.281,149.424,4
http://www.billboard.com/charts/hot-100/2004-05-22,5/22/2004,51,Don't Take Your Love Away,Avant,Don't Take Your Love AwayAvant,1,39,37,11,"['album rock', 'bubblegum pop', 'classic rock', 'country rock', 'folk rock', 'mellow gold', 'soft rock', 'yacht rock']",2dtK02TSAuTvVYU2wGAVG0,Waking & Dreaming,FALSE,234040,59,0.565,0.615,4,-10.793,1,0.0384,0.0487,1.93E-06,0.16,0.591,143.928,4
http://www.billboard.com/charts/hot-100/2002-02-23,2/23/2002,51,Bouncin' Back (Bumpin' Me Against The Wall),Mystikal,Bouncin' Back (Bumpin' Me Against The Wall)Mystikal,1,43,37,11,"['country rock', 'soft rock', 'yacht rock']",7v5rsCN3LhX9XaIlWyTdx3,Robbie Dupree,FALSE,213973,53,0.721,0.57,2,-11.466,1,0.0416,0.14,0.000201,0.0628,0.713,122.445,4
http://www.billboard.com/charts/hot-100/2011-08-13,8/13/2011,51,Right There,Nicole Scherzinger Featuring 50 Cent,Right ThereNicole Scherzinger Featuring 50 Cent,1,39,39,11,"['album rock', 'mellow gold', 'rock', 'soft rock', 'yacht rock']",2374M0fQpWi3dLnB54qaLX,Toto IV,FALSE,295893,84,0.671,0.373,9,-18.064,1,0.0323,0.257,7.95E-05,0.0481,0.732,92.717,4
http://www.billboard.com/charts/hot-100/1976-03-06,3/6/1976,51,Break Away,Art Garfunkel,Break AwayArt Garfunkel,1,52,39,11,"['british soul', 'soft rock']",6Vz7vzOpCwKeSQlfViibuY,Best 1991 - 2004,FALSE,356520,64,0.633,0.858,11,-7.42,0,0.0473,0.208,0.0114,0.0655,0.725,102.559,4
http://www.billboard.com/charts/hot-100/2017-05-06,5/6/2017,51,Believer,Imagine Dragons,BelieverImagine Dragons,1,47,41,11,"['neo mellow', 'pop rock', 'post-grunge']",6fA7akEuTUL3dW1V0GELaZ,Mad Season,FALSE,256133,54,0.518,0.83,6,-6.814,0,0.0386,0.0404,3.85E-06,0.375,0.527,95.468,4
http://www.billboard.com/charts/hot-100/1985-07-13,7/13/1985,51,Black Cars,Gino Vannelli,Black CarsGino Vannelli,1,47,42,11,[],2M9ULmQwTaTGmAdXaXpfz5,Billionaire (feat. Bruno Mars),TRUE,211160,74,0.633,0.673,6,-6.403,0,0.258,0.297,0,0.206,0.659,86.776,4
http://www.billboard.com/charts/hot-100/2012-09-29,9/29/2012,51,2 Reasons,Trey Songz Featuring T.I.,2 ReasonsTrey Songz Featuring T.I.,1,51,43,11,"['latin', 'latin viral pop', 'rap latina', 'reggaeton']",3DmW6y7wTEYHJZlLo1r6XJ,Shower,FALSE,206166,75,0.699,0.529,2,-7.548,1,0.0487,0.0317,3.59E-05,0.285,0.121,119.987,4
http://www.billboard.com/charts/hot-100/1973-10-27,10/27/1973,51,(I Don't Want To Love You But) You Got Me Anyway,Sutherland Brothers And Quiver,(I Don't Want To Love You But) You Got Me AnywaySutherland Brothers And Quiver,1,56,48,11,"['adult standards', 'brill building pop', 'bubblegum pop', 'doo-wop', 'motown', 'northern soul', 'rock-and-roll']",2EOUtaIm5jz5fQuzvTQvJZ,Our Day Will Come,FALSE,346946,34,0.61,0.759,7,-8.778,1,0.06,0.238,0.0104,0.1,0.655,126.642,4
http://www.billboard.com/charts/hot-100/1992-06-13,6/13/1992,51,Please Don't Go,Boyz II Men,Please Don't GoBoyz II Men,1,54,49,11,"['a cappella', 'adult standards', 'lounge', 'vocal jazz']",2KGTNgVuEJpcqPhxRCQhSy,Mecca For Moderns,FALSE,222160,44,0.71,0.633,2,-9.376,1,0.0531,0.457,1.50E-05,0.0967,0.702,151.522,4
http://www.billboard.com/charts/hot-100/2010-01-16,1/16/2010,51,Southern Voice,Tim McGraw,Southern VoiceTim McGraw,1,60,49,11,"['adult standards', 'mellow gold', 'minneapolis sound', 'new romantic', 'new wave pop', 'soft rock']",5rzFkngmpxkgyNj0JlGvgB,The Best Of Sheena Easton,FALSE,222040,44,0.844,0.683,9,-4.292,1,0.0883,0.246,2.37E-06,0.109,0.899,138.068,4
http://www.billboard.com/charts/hot-100/2001-05-19,5/19/2001,51,Take It To Da House,Trick Daddy Featuring The SNS Express,Take It To Da HouseTrick Daddy Featuring The SNS Express,1,50,50,11,"['glam rock', 'rock']",0JzQVbBkSCOhqxoc3qKpc4,Made On Tour,FALSE,266226,24,0.64,0.804,10,-5.747,1,0.0694,0.0142,0,0.824,0.644,115.122,4
http://www.billboard.com/charts/hot-100/2005-11-12,11/12/2005,51,Best I Ever Had,Gary Allan,Best I Ever HadGary Allan,1,53,51,11,"['funk', 'new jack swing', 'post-disco', 'quiet storm', 'urban contemporary']",4iqnWPNCt4hhZ96KhjlJKq,The First Time: The Best Of Surface,FALSE,256000,35,0.637,0.354,10,-11.964,1,0.0283,0.215,0.000704,0.0961,0.111,126.435,4
http://www.billboard.com/charts/hot-100/2006-06-03,6/3/2006,51,Something's Gotta Give,LeAnn Rimes,Something's Gotta GiveLeAnn Rimes,1,53,51,11,"['dance pop', 'dance rock', 'europop', 'new romantic', 'new wave', 'new wave pop', 'soft rock']",02mYS2yrqvRj5Yx8kexNWN,The Best of Me,FALSE,245640,56,0.564,0.628,0,-6.933,1,0.0221,0.522,0,0.0891,0.462,89.977,4
http://www.billboard.com/charts/hot-100/1963-11-09,11/9/1963,52,"Sally, Go 'round The Roses",The Jaynetts,"Sally, Go 'round The RosesThe Jaynetts",1,32,2,11,"['dance pop', 'pop']",7DOtIhTTpPZyjvbO509hSC,Music,FALSE,280973,42,0.699,0.618,7,-7.338,1,0.0594,0.0502,0.000925,0.0914,0.679,99.965,4
http://www.billboard.com/charts/hot-100/2006-12-30,12/30/2006,52,Show Me What You Got,JAY-Z,Show Me What You GotJAY-Z,1,37,8,11,"['contemporary country', 'country', 'country road', 'oklahoma country']",39FwE8edwuyiaa4PrGBkP7,Based on a True Story... (Deluxe Edition),FALSE,288760,67,0.611,0.688,2,-6.369,1,0.0529,0.251,2.35E-06,0.248,0.649,169.895,4
https://www.billboard.com/charts/hot-100/2018-06-30,6/30/2018,52,Chun-Li,Nicki Minaj,Chun-LiNicki Minaj,1,43,10,11,"['dance pop', 'edm', 'pop', 'post-teen pop', 'tropical house', 'uk dance', 'uk funky']",3s4U7OHV7gnj42VV72eSZ6,Rather Be (feat. Jess Glynne),FALSE,227833,74,0.799,0.586,11,-6.735,1,0.0377,0.162,2.03E-06,0.193,0.549,120.97,4
http://www.billboard.com/charts/hot-100/1960-04-30,4/30/1960,52,(Welcome) New Lovers,Pat Boone,(Welcome) New LoversPat Boone,1,46,18,11,"['album rock', 'classic rock', 'piano rock', 'psychedelic rock', 'rock']",14XWXWv5FoCbFzLksawpEe,L.A. Woman,FALSE,434720,75,0.549,0.722,11,-11.729,0,0.0283,0.25,0.0138,0.11,0.716,103.885,4
http://www.billboard.com/charts/hot-100/2014-08-16,8/16/2014,52,Somethin' Bad,Miranda Lambert Duet With Carrie Underwood,Somethin' BadMiranda Lambert Duet With Carrie Underwood,1,52,19,11,['hammond organ'],0X2ckklp0uln3TRUH7JTpN,5th (Remastered),FALSE,192022,47,0.788,0.865,0,-9.729,1,0.0575,0.131,1.58E-05,0.0238,0.947,109.081,4
http://www.billboard.com/charts/hot-100/1985-12-14,12/14/1985,52,Soul Kiss,Olivia Newton-John,Soul KissOlivia Newton-John,1,34,20,11,"['classic soul', 'disco', 'funk', 'motown', 'philly soul', 'quiet storm', 'soul', 'urban contemporary']",0fopVbPW7N5BK0sOybQCq2,Blue Magic,FALSE,251520,50,0.586,0.337,7,-13.165,1,0.0347,0.837,0,0.628,0.543,133.229,4
http://www.billboard.com/charts/hot-100/1988-10-15,10/15/1988,52,Staying Together,Debbie Gibson,Staying TogetherDebbie Gibson,1,29,22,11,"['adult standards', 'arkansas country', 'brill building pop', 'bubblegum pop', 'classic country pop', 'classic uk pop', 'country rock', 'folk', 'folk rock', 'lounge', 'mellow gold', 'nashville sound', 'soft rock']",4JJ2vh08eTgFcL2r6LeZCC,Rhinestone Cowboy,FALSE,265572,2,0.44,0.609,5,-11.353,1,0.0405,0.178,0,0.942,0.624,118.454,4
http://www.billboard.com/charts/hot-100/1986-05-03,5/3/1986,52,Overjoyed,Stevie Wonder,OverjoyedStevie Wonder,1,35,24,11,"['album rock', 'classic rock', 'mellow gold', 'rock', 'soft rock', 'yacht rock']",6lrQo6KAYvb92MGk6ZuZlt,Fleetwood Mac,FALSE,249946,61,0.723,0.596,9,-13.436,1,0.0308,0.0187,0.00513,0.16,0.962,128.068,4
http://www.billboard.com/charts/hot-100/2006-09-16,9/16/2006,52,Call On Me,Janet & Nelly,Call On MeJanet & Nelly,1,44,25,11,"['album rock', 'bubblegum pop', 'classic rock', 'country rock', 'folk rock', 'mellow gold', 'soft rock']",1MMojvYXRUFhk6nSSWxnjT,'firefall Reunion Live',FALSE,571440,39,0.406,0.904,2,-8.301,0,0.0609,0.0268,0.00393,0.707,0.642,130.724,4
http://www.billboard.com/charts/hot-100/1979-01-27,1/27/1979,52,A Man I'll Never Be,Boston,A Man I'll Never BeBoston,1,31,31,11,"['dance rock', 'disco', 'europop', 'mellow gold', 'motown', 'new romantic', 'new wave pop', 'soft rock', 'yacht rock']",65h7Qhxl2WfW31Bl6sjWAI,Suddenly (Expanded Edition),FALSE,234706,59,0.496,0.339,10,-9.512,0,0.0317,0.735,0,0.115,0.201,129.486,4
http://www.billboard.com/charts/hot-100/1994-03-26,3/26/1994,52,(Lay Your Head On My) Pillow,Tony Toni Tone,(Lay Your Head On My) PillowTony Toni Tone,1,42,31,11,"['dance pop', 'dance rock', 'disco', 'europop', 'girl group', 'hi-nrg', 'mellow gold', 'motown', 'new wave pop', 'quiet storm', 'soft rock']",0elllGvZ6M3Ib3wEhT7ZI1,Contact,FALSE,259120,34,0.713,0.922,4,-5.265,0,0.0873,0.0751,3.66E-06,0.228,0.946,109.585,4
http://www.billboard.com/charts/hot-100/1972-12-02,12/2/1972,52,All The Young Dudes,Mott The Hoople,All The Young DudesMott The Hoople,1,42,37,11,"['album rock', 'glam metal', 'hard rock', 'metal', 'rock']",0qgrrDnUUhyxpxbBznUnzg,Skid Row,FALSE,229960,70,0.466,0.648,1,-11.101,0,0.028,0.0023,1.49E-05,0.112,0.305,90.435,4
http://www.billboard.com/charts/hot-100/1959-05-23,5/23/1959,52,As Time Goes By,Johnny Nash,As Time Goes ByJohnny Nash,1,43,43,11,"['dance pop', 'neo mellow', 'pop', 'pop rock', 'post-teen pop', 'talent show']",3xrn9i8zhNZsTtcoWgQEAd,Breakaway,FALSE,188960,73,0.662,0.741,0,-5.406,1,0.0334,0.00165,0.0303,0.114,0.404,131,4
http://www.billboard.com/charts/hot-100/2016-02-20,2/20/2016,52,Best Friend,Young Thug,Best FriendYoung Thug,1,49,45,11,['classic soul'],5QQOXL6qvhobRG7zfjQCXW,(If You Let Me Make Love To You Then) Why Can't I Touch You? (Expanded Edition),FALSE,203746,20,0.398,0.692,0,-8.596,1,0.045,0.496,0,0.394,0.65,93.907,4
http://www.billboard.com/charts/hot-100/1993-04-24,4/24/1993,52,Supermodel (You Better Work),RuPaul,Supermodel (You Better Work)RuPaul,1,50,45,11,"['album rock', 'art rock', 'blues rock', 'classic rock', 'country rock', 'folk rock', 'hard rock', 'heartland rock', 'mellow gold', 'rock', 'soft rock', 'southern rock', 'yacht rock']",76mEjlwwuOmiryQ8scQQ0G,Doraville,FALSE,404266,32,0.536,0.65,3,-6.963,0,0.0328,0.0324,0.0295,0.113,0.762,83.524,4
http://www.billboard.com/charts/hot-100/2003-06-07,6/7/2003,52,Big Yellow Taxi,Counting Crows Featuring Vanessa Carlton,Big Yellow TaxiCounting Crows Featuring Vanessa Carlton,1,50,47,11,"['dance pop', 'dancehall', 'pop', 'pop rap']",6k8uthjEbttfWXcGaNTQGD,Only Hits,FALSE,243880,47,0.711,0.761,8,-3.04,1,0.225,0.067,0,0.041,0.718,95.824,4
